Date, Close
02/17/04,10714.88
02/17/05,10754.26
02/17/06,11115.32
02/17/09,7552.6
02/17/10,10309.24
02/17/11,12318.14
02/17/12,12949.87
02/17/15,18047.58
02/17/16,16453.83
02/17/17,20624.05
02/17/20,29398.08
02/17/21,31613.02
02/17/22,34312.03
02/17/71,887.87
02/17/72,922.03
02/17/76,950.57
02/17/77,943.73
02/17/78,752.69
02/17/81,939.67
02/17/82,827.62
02/17/83,1088.91
02/17/84,1148.86
02/17/87,2237.49
02/17/88,2000.99
02/17/89,2324.82
02/17/93,3312.19
02/17/94,3922.64
02/17/95,3953.54
02/17/98,8398.5
02/17/99,9195.47
02/18/00,10219.52
02/18/03,8041.15
02/18/04,10671.99
02/18/05,10785.22
02/18/09,7555.63
02/18/10,10392.9
02/18/11,12391.25
02/18/14,16130.4
02/18/15,18029.85
02/18/16,16413.43
02/18/20,29232.19
02/18/21,31493.34
02/18/22,34079.18
02/18/71,885.06
02/18/72,917.52
02/18/75,731.3
02/18/76,960.09
02/18/77,940.24
02/18/81,947.09
02/18/82,828.95
02/18/83,1092.82
02/18/86,1678.78
02/18/87,2237.63
02/18/88,1986.57
02/18/92,3224.73
02/18/93,3302.19
02/18/94,3887.46
02/18/97,7067.46
02/18/98,8451.06
02/18/99,9298.63
02/19/02,9745.14
02/19/03,8000.6
02/19/04,10664.73
02/19/08,12337.22
02/19/09,7465.95
02/19/10,10402.35
02/19/13,14035.67
02/19/14,16040.56
02/19/15,17985.77
02/19/16,16391.99
02/19/18,25219.38
02/19/19,25891.32
02/19/20,29348.03
02/19/21,31494.32
02/19/71,878.56
02/19/74,819.54
02/19/75,736.39
02/19/76,975.76
02/19/80,876.02
02/19/81,933.35
02/19/82,824.29
02/19/85,1280.58
02/19/86,1658.26
02/19/87,2244.09
02/19/88,2014.59
02/19/91,2932.18
02/19/92,3230.32
02/19/93,3322.18
02/19/97,7020.13
02/19/98,8375.58
02/19/99,9339.95
02/20/01,10730.88
02/20/02,9941.17
02/20/03,7914.96
02/20/04,10619.03
02/20/07,12786.64
02/20/08,12427.26
02/20/09,7365.67
02/20/13,13927.54
02/20/14,16133.23
02/20/15,18140.44
02/20/18,24964.75
02/20/19,25954.44
02/20/20,29219.98
02/20/73,983.59
02/20/74,831.04
02/20/75,745.38
02/20/76,987.8
02/20/79,834.54
02/20/80,886.86
02/20/81,936.08
02/20/85,1283.12
02/20/86,1672.82
02/20/87,2235.24
02/20/90,2596.85
02/20/91,2899.01
02/20/92,3280.64
02/20/96,5458.53
02/20/97,6927.38
02/20/98,8413.94
02/21/01,10526.58
02/21/02,9834.68
02/21/03,8018.11
02/21/06,11069.06
02/21/07,12738.41
02/21/08,12284.3
02/21/12,12965.69
02/21/13,13880.62
02/21/14,16103.3
02/21/17,20743
02/21/18,24797.78
02/21/19,25850.63
02/21/20,28992.41
02/21/73,974.34
02/21/74,846.84
02/21/75,749.77
02/21/78,749.31
02/21/79,834.54
02/21/80,868.52
02/21/84,1139.33
02/21/85,1279.03
02/21/86,1697.71
02/21/89,2326.43
02/21/90,2583.56
02/21/91,2891.83
02/21/92,3280.19
02/21/95,3963.97
02/21/96,5515.97
02/21/97,6931.62
02/22/00,10304.84
02/22/01,10526.81
02/22/02,9968.15
02/22/05,10611.2
02/22/06,11137.17
02/22/07,12686.02
02/22/08,12381.02
02/22/10,10383.38
02/22/11,12212.79
02/22/12,12938.67
02/22/13,14000.57
02/22/16,16620.66
02/22/17,20775.6
02/22/18,24962.48
02/22/19,26031.81
02/22/21,31521.69
02/22/22,33596.61
02/22/71,868.98
02/22/72,913.46
02/22/73,971.78
02/22/74,855.99
02/22/77,939.91
02/22/78,749.05
02/22/79,828.56
02/22/80,868.77
02/22/82,811.26
02/22/83,1080.4
02/22/84,1134.21
02/22/85,1275.83
02/22/88,2040.29
02/22/89,2283.93
02/22/90,2574.77
02/22/91,2889.36
02/22/93,3342.99
02/22/94,3911.66
02/22/95,3973.05
02/22/96,5608.46
02/22/99,9552.68
02/23/00,10225.73
02/23/01,10441.9
02/23/04,10609.62
02/23/05,10673.79
02/23/06,11069.22
02/23/07,12647.48
02/23/09,7114.78
02/23/10,10282.41
02/23/11,12105.78
02/23/12,12984.69
02/23/15,18116.84
02/23/16,16431.78
02/23/17,20810.32
02/23/18,25309.99
02/23/21,31537.35
02/23/22,33131.76
02/23/71,870
02/23/72,911.88
02/23/73,959.89
02/23/76,985.28
02/23/77,938.25
02/23/78,750.96
02/23/79,823.28
02/23/81,945.23
02/23/82,812.97
02/23/83,1096.94
02/23/84,1134.62
02/23/87,2216.54
02/23/88,2039.12
02/23/89,2289.46
02/23/90,2564.19
02/23/93,3323.27
02/23/94,3891.68
02/23/95,4003.33
02/23/96,5630.49
02/23/98,8410.2
02/23/99,9544.42
02/24/00,10092.63
02/24/03,7858.24
02/24/04,10566.37
02/24/05,10748.79
02/24/06,11061.85
02/24/09,7350.94
02/24/10,10374.16
02/24/11,12068.5
02/24/12,12982.95
02/24/14,16207.14
02/24/15,18209.19
02/24/16,16484.99
02/24/17,20821.76
02/24/20,27960.8
02/24/21,31961.86
02/24/22,33223.83
02/24/71,875.62
02/24/72,912.7
02/24/75,736.94
02/24/76,993.55
02/24/77,932.6
02/24/78,756.24
02/24/81,946.1
02/24/82,826.76
02/24/83,1121.81
02/24/84,1165.09
02/24/86,1698.28
02/24/87,2223.28
02/24/88,2039.95
02/24/89,2245.54
02/24/92,3282.42
02/24/93,3356.5
02/24/94,3839.9
02/24/95,4011.74
02/24/97,7008.2
02/24/98,8370.1
02/24/99,9399.67
02/25/00,9862.12
02/25/02,10145.71
02/25/03,7909.5
02/25/04,10601.62
02/25/05,10841.6
02/25/08,12570.22
02/25/09,7270.89
02/25/10,10321.03
02/25/11,12130.45
02/25/13,13784.17
02/25/14,16179.66
02/25/15,18224.57
02/25/16,16697.29
02/25/19,26091.95
02/25/20,27081.36
02/25/21,31402.01
02/25/22,34058.75
02/25/71,881.98
02/25/72,922.79
02/25/74,851.38
02/25/75,719.18
02/25/76,994.57
02/25/77,933.43
02/25/80,859.81
02/25/81,954.39
02/25/82,825.81
02/25/83,1120.94
02/25/85,1277.49
02/25/86,1692.66
02/25/87,2226.24
02/25/88,2017.57
02/25/91,2887.87
02/25/92,3257.83
02/25/93,3365.14
02/25/94,3838.78
02/25/97,7038.21
02/25/98,8457.78
02/25/99,9366.34
02/26/01,10642.53
02/26/02,10115.26
02/26/03,7806.98
02/26/04,10580.14
02/26/07,12632.26
02/26/08,12684.92
02/26/09,7182.08
02/26/10,10325.26
02/26/13,13900.13
02/26/14,16198.41
02/26/15,18214.42
02/26/16,16639.97
02/26/18,25709.27
02/26/19,26057.98
02/26/20,26957.59
02/26/21,30932.37
02/26/71,878.83
02/26/73,953.79
02/26/74,859.51
02/26/75,728.1
02/26/76,978.83
02/26/79,821.11
02/26/80,864.25
02/26/81,966.8
02/26/82,824.39
02/26/85,1286.1
02/26/86,1696.9
02/26/87,2216.68
02/26/88,2023.21
02/26/90,2602.48
02/26/91,2864.6
02/26/92,3283.32
02/26/93,3370.81
02/26/96,5565.1
02/26/97,6983.18
02/26/98,8490.67
02/26/99,9306.58
02/27/01,10636.88
02/27/02,10127.58
02/27/03,7884.99
02/27/04,10583.92
02/27/06,11097.55
02/27/07,12216.24
02/27/08,12694.28
02/27/09,7062.93
02/27/12,12981.51
02/27/13,14075.37
02/27/14,16272.65
02/27/15,18132.7
02/27/17,20837.44
02/27/18,25410.03
02/27/19,25985.16
02/27/20,25766.64
02/27/73,947.92
02/27/74,863.42
02/27/75,731.15
02/27/76,972.61
02/27/78,748.36
02/27/79,806.99
02/27/80,855.13
02/27/81,974.57
02/27/84,1179.96
02/27/85,1281.02
02/27/86,1713.99
02/27/87,2223.98
02/27/89,2250.36
02/27/90,2617.12
02/27/91,2889.11
02/27/92,3269.45
02/27/95,3988.57
02/27/96,5549.21
02/27/97,6925.07
02/27/98,8545.72
02/28/00,10038.65
02/28/01,10495.28
02/28/02,10106.13
02/28/03,7891.08
02/28/05,10766.23
02/28/06,10993.41
02/28/07,12268.63
02/28/08,12582.18
02/28/11,12226.34
02/28/12,13005.12
02/28/13,14054.49
02/28/14,16321.71
02/28/17,20812.24
02/28/18,25029.2
02/28/19,25916
02/28/20,25409.36
02/28/22,33892.6
02/28/72,924.29
02/28/73,955.07
02/28/74,860.53
02/28/75,739.05
02/28/77,936.42
02/28/78,742.12
02/28/79,808.81
02/28/80,854.44
02/28/83,1112.62
02/28/84,1157.13
02/28/85,1284
02/28/86,1709.06
02/28/89,2258.39
02/28/90,2627.25
02/28/91,2882.18
02/28/92,3267.67
02/28/94,3832.02
02/28/95,4011.05
02/28/96,5506.21
02/28/97,6877.74
02/29/00,10128.31
02/29/08,12266.39
02/29/12,12952.07
02/29/16,16516.5
02/29/72,928.13
02/29/80,863.14
02/29/84,1154.62
02/29/88,2071.62
02/29/96,5485.62
03/13/00,9947.13
03/13/01,10290.8
03/13/02,10501.85
03/13/03,7821.75
03/13/06,11076.02
03/13/07,12075.96
03/13/08,12145.74
03/13/09,7223.98
03/13/12,13177.68
03/13/13,14455.28
03/13/14,16108.89
03/13/15,17749.31
03/13/17,20881.48
03/13/18,25007.03
03/13/19,25702.89
03/13/20,23185.62
03/13/72,928.66
03/13/73,976.07
03/13/74,891.66
03/13/75,762.98
03/13/78,759.96
03/13/79,846.92
03/13/80,809.56
03/13/81,985.76
03/13/84,1164.78
03/13/85,1261.7
03/13/86,1753.71
03/13/87,2258.66
03/13/89,2306.25
03/13/90,2674.55
03/13/91,2955.2
03/13/92,3235.91
03/13/95,4025.23
03/13/96,5568.72
03/13/97,6878.89
03/13/98,8602.52
03/14/00,9811.24
03/14/01,9973.46
03/14/02,10517.14
03/14/03,7859.71
03/14/05,10804.51
03/14/06,11151.34
03/14/07,12133.4
03/14/08,11951.09
03/14/11,11993.16
03/14/12,13194.1
03/14/13,14539.14
03/14/14,16065.67
03/14/16,17229.13
03/14/17,20837.37
03/14/18,24758.12
03/14/19,25709.94
03/14/22,32945.24
03/14/72,934
03/14/73,978.85
03/14/74,889.78
03/14/75,773.47
03/14/77,958.36
03/14/78,762.56
03/14/79,845.37
03/14/80,811.69
03/14/83,1114.45
03/14/84,1166.03
03/14/85,1260.04
03/14/86,1792.74
03/14/88,2050.07
03/14/89,2306.25
03/14/90,2687.84
03/14/91,2952.23
03/14/94,3862.98
03/14/95,4048.75
03/14/96,5586.06
03/14/97,6935.46
03/15/00,10131.41
03/15/01,10031.28
03/15/02,10607.23
03/15/04,10102.89
03/15/05,10745.1
03/15/06,11209.77
03/15/07,12159.68
03/15/10,10642.15
03/15/11,11855.42
03/15/12,13252.76
03/15/13,14514.11
03/15/16,17251.53
03/15/17,20950.1
03/15/18,24873.66
03/15/19,25848.87
03/15/21,32953.46
03/15/22,33544.34
03/15/71,908.2
03/15/72,937.31
03/15/73,969.82
03/15/74,887.83
03/15/76,974.5
03/15/77,965.01
03/15/78,758.58
03/15/79,847.01
03/15/82,800.98
03/15/83,1124.52
03/15/84,1167.39
03/15/85,1247.34
03/15/88,2047.41
03/15/89,2320.54
03/15/90,2695.72
03/15/91,2948.27
03/15/93,3442.41
03/15/94,3849.59
03/15/95,4038.37
03/15/96,5584.97
03/15/99,9958.77
03/16/00,10630.6
03/16/01,9823.41
03/16/04,10184.67
03/16/05,10633.07
03/16/06,11253.24
03/16/07,12110.41
03/16/09,7216.97
03/16/10,10685.98
03/16/11,11613.3
03/16/12,13232.62
03/16/15,17977.42
03/16/16,17325.76
03/16/17,20934.55
03/16/18,24946.51
03/16/20,20188.52
03/16/21,32825.95
03/16/22,34063.1
03/16/71,914.64
03/16/72,936.71
03/16/73,963.05
03/16/76,983.47
03/16/77,968
03/16/78,762.82
03/16/79,852.85
03/16/81,1002.78
03/16/82,798.32
03/16/83,1116
03/16/84,1184.35
03/16/87,2248.44
03/16/88,2064.32
03/16/89,2340.71
03/16/90,2741.22
03/16/92,3236.36
03/16/93,3442.95
03/16/94,3848.15
03/16/95,4069.15
03/16/98,8718.85
03/16/99,9930.47
03/17/00,10595.23
03/17/03,8141.92
03/17/04,10300.3
03/17/05,10626.35
03/17/06,11279.65
03/17/08,11972.25
03/17/09,7395.7
03/17/10,10733.67
03/17/11,11774.59
03/17/14,16247.22
03/17/15,17849.08
03/17/16,17481.49
03/17/17,20914.62
03/17/20,21237.38
03/17/21,33015.37
03/17/22,34480.76
03/17/71,914.02
03/17/72,942.88
03/17/75,786.53
03/17/76,985.99
03/17/77,964.84
03/17/78,768.71
03/17/80,788.66
03/17/81,992.52
03/17/82,795.85
03/17/83,1116.97
03/17/86,1776.82
03/17/87,2284.8
03/17/88,2086.04
03/17/89,2292.14
03/17/92,3256.04
03/17/93,3426.74
03/17/94,3865.14
03/17/95,4073.65
03/17/97,6955.48
03/17/98,8749.99
03/17/99,9879.41
03/18/02,10577.75
03/18/03,8194.23
03/18/04,10295.78
03/18/05,10629.67
03/18/08,12392.66
03/18/09,7486.58
03/18/10,10779.17
03/18/11,11858.52
03/18/13,14452.06
03/18/14,16336.19
03/18/15,18076.19
03/18/16,17602.3
03/18/19,25914.1
03/18/20,19898.92
03/18/21,32862.3
03/18/22,34754.93
03/18/71,916.83
03/18/74,874.22
03/18/75,779.41
03/18/76,979.85
03/18/77,961.02
03/18/80,801.63
03/18/81,994.05
03/18/82,805.26
03/18/83,1117.74
03/18/85,1249.66
03/18/86,1789.87
03/18/87,2286.93
03/18/88,2087.37
03/18/91,2929.95
03/18/92,3254.25
03/18/93,3465.64
03/18/94,3895.65
03/18/96,5683.6
03/18/97,6896.56
03/18/98,8775.4
03/18/99,9997.62
03/19/01,9959.11
03/19/02,10635.25
03/19/03,8265.45
03/19/04,10186.6
03/19/07,12226.17
03/19/08,12099.66
03/19/09,7400.8
03/19/10,10741.98
03/19/12,13239.13
03/19/13,14455.82
03/19/14,16222.17
03/19/15,17959.03
03/19/18,24610.91
03/19/19,25887.38
03/19/20,20087.19
03/19/21,32627.97
03/19/71,912.92
03/19/73,952.06
03/19/74,867.57
03/19/75,769.48
03/19/76,979.85
03/19/79,857.58
03/19/80,800.94
03/19/81,986.57
03/19/82,805.64
03/19/84,1171.37
03/19/85,1271.08
03/19/86,1787.95
03/19/87,2299.57
03/19/90,2755.63
03/19/91,2867.82
03/19/92,3261.4
03/19/93,3471.58
03/19/96,5669.51
03/19/97,6877.68
03/19/98,8803.05
03/19/99,9903.55
03/20/00,10680.24
03/20/01,9720.76
03/20/02,10501.57
03/20/03,8286.6
03/20/06,11274.53
03/20/07,12288.1
03/20/08,12361.32
03/20/09,7278.38
03/20/12,13170.19
03/20/13,14511.73
03/20/14,16331.05
03/20/15,18127.65
03/20/17,20905.86
03/20/18,24727.27
03/20/19,25745.67
03/20/20,19173.98
03/20/72,941.15
03/20/73,949.43
03/20/74,872.34
03/20/75,764
03/20/78,773.83
03/20/79,850.3
03/20/80,789.08
03/20/81,992.79
03/20/84,1175.77
03/20/85,1265.23
03/20/86,1804.25
03/20/87,2333.52
03/20/89,2262.5
03/20/90,2738.74
03/20/91,2872.03
03/20/92,3276.39
03/20/95,4083.68
03/20/96,5655.42
03/20/97,6820.28
03/20/98,8906.43
03/21/00,10907.34
03/21/01,9487
03/21/02,10479.84
03/21/03,8521.97
03/21/05,10565.39
03/21/06,11235.47
03/21/07,12447.52
03/21/11,12036.53
03/21/12,13124.62
03/21/13,14421.49
03/21/14,16302.77
03/21/16,17623.87
03/21/17,20668.01
03/21/18,24682.31
03/21/19,25962.51
03/21/22,34552.99
03/21/72,934
03/21/73,938.37
03/21/74,875.47
03/21/75,763.06
03/21/77,953.54
03/21/78,762.82
03/21/79,857.75
03/21/80,785.16
03/21/83,1125.29
03/21/84,1170.85
03/21/85,1268.21
03/21/86,1768.55
03/21/88,2067.14
03/21/89,2266.25
03/21/90,2727.93
03/21/91,2855.45
03/21/94,3864.85
03/21/95,4072.61
03/21/96,5626.88
03/21/97,6804.79
03/22/00,10866.7
03/22/01,9389.48
03/22/02,10427.67
03/22/04,10064.75
03/22/05,10470.51
03/22/06,11317.43
03/22/07,12461.14
03/22/10,10785.89
03/22/11,12018.63
03/22/12,13046.14
03/22/13,14512.03
03/22/16,17582.57
03/22/17,20661.3
03/22/18,23957.89
03/22/19,25502.32
03/22/21,32731.2
03/22/22,34807.46
03/22/71,910.6
03/22/72,933.93
03/22/73,925.2
03/22/74,878.13
03/22/76,982.29
03/22/77,950.96
03/22/78,757.54
03/22/79,861.31
03/22/82,819.53
03/22/83,1122.96
03/22/84,1155.88
03/22/85,1268.21
03/22/88,2066.15
03/22/89,2263.21
03/22/90,2695.72
03/22/91,2858.91
03/22/93,3463.48
03/22/94,3862.55
03/22/95,4082.99
03/22/96,5636.64
03/22/99,9890.51
03/23/00,11119.86
03/23/01,9504.78
03/23/04,10063.64
03/23/05,10456.02
03/23/06,11270.29
03/23/07,12481.01
03/23/09,7775.86
03/23/10,10888.83
03/23/11,12086.02
03/23/12,13080.73
03/23/15,18116.04
03/23/16,17502.59
03/23/17,20656.58
03/23/18,23533.2
03/23/20,18591.93
03/23/21,32423.15
03/23/22,34358.5
03/23/71,908.89
03/23/72,944.69
03/23/73,922.71
03/23/76,995.43
03/23/77,942.32
03/23/78,756.5
03/23/79,859.75
03/23/81,1004.23
03/23/82,826.67
03/23/83,1140.87
03/23/84,1154.83
03/23/87,2363.78
03/23/88,2067.64
03/23/89,2243.04
03/23/90,2704.28
03/23/92,3272.14
03/23/93,3461.86
03/23/94,3869.46
03/23/95,4087.83
03/23/98,8816.25
03/23/99,9671.83
03/24/00,11112.72
03/24/03,8214.68
03/24/04,10048.23
03/24/05,10442.87
03/24/06,11279.97
03/24/08,12548.64
03/24/09,7659.97
03/24/10,10836.15
03/24/11,12170.56
03/24/14,16276.69
03/24/15,18011.14
03/24/16,17515.73
03/24/17,20596.72
03/24/20,20704.91
03/24/21,32420.06
03/24/22,34707.94
03/24/71,899.37
03/24/72,942.28
03/24/75,743.43
03/24/76,1009.21
03/24/77,935.67
03/24/80,765.44
03/24/81,996.12
03/24/82,823.34
03/24/83,1145.9
03/24/86,1782.93
03/24/87,2369.18
03/24/88,2023.87
03/24/92,3260.96
03/24/93,3445.38
03/24/94,3821.09
03/24/95,4138.67
03/24/97,6905.25
03/24/98,8904.44
03/24/99,9666.84
03/25/02,10281.67
03/25/03,8280.23
03/25/04,10218.82
03/25/08,12532.6
03/25/09,7749.81
03/25/10,10841.21
03/25/11,12220.59
03/25/13,14447.75
03/25/14,16367.88
03/25/15,17718.54
03/25/19,25516.83
03/25/20,21200.55
03/25/21,32619.48
03/25/22,34861.24
03/25/71,900.81
03/25/74,881.02
03/25/75,747.89
03/25/76,1002.13
03/25/77,928.86
03/25/80,767.83
03/25/81,1015.21
03/25/82,827.62
03/25/83,1140.09
03/25/85,1259.93
03/25/86,1778.5
03/25/87,2363.49
03/25/88,1978.95
03/25/91,2865.84
03/25/92,3259.39
03/25/93,3461.32
03/25/94,3774.73
03/25/96,5643.86
03/25/97,6876.17
03/25/98,8872.8
03/25/99,9836.39
03/26/01,9687.53
03/26/02,10353.36
03/26/03,8229.88
03/26/04,10212.97
03/26/07,12469.07
03/26/08,12422.86
03/26/09,7924.56
03/26/10,10850.36
03/26/12,13241.63
03/26/13,14559.65
03/26/14,16268.99
03/26/15,17678.23
03/26/18,24202.6
03/26/19,25657.73
03/26/20,22552.17
03/26/21,33072.88
03/26/71,903.48
03/26/73,927.9
03/26/74,883.68
03/26/75,766.19
03/26/76,1003.46
03/26/79,854.81
03/26/80,762.13
03/26/81,1005.76
03/26/82,817.92
03/26/84,1152.94
03/26/85,1259.71
03/26/86,1810.7
03/26/87,2372.59
03/26/90,2707.66
03/26/91,2914.85
03/26/92,3267.67
03/26/93,3439.98
03/26/96,5670.6
03/26/97,6880.7
03/26/98,8846.89
03/26/99,9822.24
03/27/00,11025.85
03/27/01,9947.54
03/27/02,10426.91
03/27/03,8201.45
03/27/06,11250.11
03/27/07,12397.29
03/27/08,12302.46
03/27/09,7776.18
03/27/12,13197.73
03/27/13,14526.16
03/27/14,16264.23
03/27/15,17712.66
03/27/17,20550.98
03/27/18,23857.71
03/27/19,25625.59
03/27/20,21636.78
03/27/72,939.72
03/27/73,944.91
03/27/74,871.17
03/27/75,770.26
03/27/78,753.21
03/27/79,871.35
03/27/80,759.98
03/27/81,994.77
03/27/84,1154.31
03/27/85,1264.9
03/27/86,1821.72
03/27/87,2335.8
03/27/89,2257.86
03/27/90,2736.94
03/27/91,2917.57
03/27/92,3231.44
03/27/95,4157.34
03/27/96,5626.88
03/27/97,6740.59
03/27/98,8796.08
03/28/00,10936.11
03/28/01,9785.35
03/28/02,10403.94
03/28/03,8145.77
03/28/05,10485.65
03/28/06,11154.54
03/28/07,12300.36
03/28/08,12216.4
03/28/11,12197.88
03/28/12,13126.21
03/28/13,14578.54
03/28/14,16323.06
03/28/16,17535.39
03/28/17,20701.5
03/28/18,23848.42
03/28/19,25717.46
03/28/22,34955.89
03/28/72,937.01
03/28/73,948
03/28/74,854.35
03/28/77,926.11
03/28/78,758.84
03/28/79,866.25
03/28/80,777.66
03/28/83,1133.32
03/28/84,1174.62
03/28/85,1260.71
03/28/88,1979.77
03/28/89,2275.54
03/28/90,2743.69
03/28/91,2913.86
03/28/94,3762.35
03/28/95,4151.81
03/28/96,5630.85
03/29/00,11018.72
03/29/01,9799.06
03/29/04,10329.63
03/29/05,10405.7
03/29/06,11215.7
03/29/07,12348.75
03/29/10,10895.86
03/29/11,12279.01
03/29/12,13145.82
03/29/16,17633.11
03/29/17,20659.32
03/29/18,24103.11
03/29/19,25928.68
03/29/21,33171.37
03/29/22,35294.19
03/29/71,903.48
03/29/72,933.02
03/29/73,959.14
03/29/74,846.68
03/29/76,997.4
03/29/77,932.01
03/29/78,761.78
03/29/79,866.76
03/29/82,823.82
03/29/83,1131.19
03/29/84,1170.74
03/29/85,1266.78
03/29/88,1998.34
03/29/89,2281.52
03/29/90,2727.7
03/29/93,3455.1
03/29/94,3699.02
03/29/95,4160.8
03/29/96,5587.14
03/29/99,10006.78
03/30/00,10980.25
03/30/01,9878.78
03/30/04,10381.7
03/30/05,10540.93
03/30/06,11150.7
03/30/07,12354.35
03/30/09,7522.02
03/30/10,10907.42
03/30/11,12350.61
03/30/12,13212.04
03/30/15,17976.31
03/30/16,17716.66
03/30/17,20728.49
03/30/20,22327.48
03/30/21,33066.96
03/30/22,35228.81
03/30/71,903.39
03/30/72,940.7
03/30/73,951.01
03/30/76,992.13
03/30/77,921.21
03/30/78,759.62
03/30/79,862.17
03/30/81,992.16
03/30/82,824.48
03/30/83,1143.29
03/30/84,1164.88
03/30/87,2278.41
03/30/88,1978.12
03/30/89,2281.34
03/30/90,2707.21
03/30/92,3235.24
03/30/93,3457.27
03/30/94,3626.75
03/30/95,4172.56
03/30/98,8782.12
03/30/99,9913.26
03/31/00,10921.92
03/31/03,7992.13
03/31/04,10357.7
03/31/05,10503.76
03/31/06,11109.32
03/31/08,12262.89
03/31/09,7608.92
03/31/10,10856.63
03/31/11,12319.73
03/31/14,16457.66
03/31/15,17776.12
03/31/16,17685.09
03/31/17,20663.22
03/31/20,21917.16
03/31/21,32981.55
03/31/22,34678.35
03/31/71,904.37
03/31/75,768.15
03/31/76,999.45
03/31/77,919.13
03/31/78,757.37
03/31/80,785.75
03/31/81,1003.87
03/31/82,822.77
03/31/83,1130.03
03/31/86,1818.61
03/31/87,2304.69
03/31/88,1988.06
03/31/89,2293.62
03/31/92,3235.47
03/31/93,3435.11
03/31/94,3635.96
03/31/95,4157.69
03/31/97,6583.48
03/31/98,8799.81
03/31/99,9786.16
04/13/00,10923.55
04/13/04,10381.28
04/13/05,10403.93
04/13/06,11137.65
04/13/07,12612.13
04/13/09,8057.81
04/13/10,11019.42
04/13/11,12270.99
04/13/12,12849.59
04/13/15,17977.04
04/13/16,17908.28
04/13/17,20453.25
04/13/18,24360.14
04/13/20,23390.77
04/13/21,33677.27
04/13/22,34564.59
04/13/71,927.28
04/13/72,965.53
04/13/73,959.36
04/13/76,984.26
04/13/77,938.18
04/13/78,775.21
04/13/81,993.15
04/13/82,841.03
04/13/83,1156.64
04/13/84,1150.12
04/13/87,2287.07
04/13/88,2107.1
04/13/89,2296
04/13/92,3260.06
04/13/93,3444.03
04/13/94,3661.47
04/13/95,4208.18
04/13/98,9012.3
04/13/99,10395.01
04/14/00,10305.77
04/14/03,8351.1
04/14/04,10377.95
04/14/05,10278.75
04/14/08,12302.06
04/14/09,7920.18
04/14/10,11123.11
04/14/11,12285.15
04/14/14,16173.24
04/14/15,18036.7
04/14/16,17926.43
04/14/20,23949.76
04/14/21,33730.89
04/14/22,34451.23
04/14/71,932.55
04/14/72,967.72
04/14/75,806.95
04/14/76,974.65
04/14/77,947
04/14/78,795.13
04/14/80,784.91
04/14/81,989.1
04/14/82,838.08
04/14/83,1165.25
04/14/86,1805.31
04/14/87,2252.98
04/14/88,2005.64
04/14/89,2337.06
04/14/92,3306.13
04/14/93,3455.64
04/14/94,3663.25
04/14/97,6451.9
04/14/98,9110.2
04/14/99,10411.66
04/15/02,10093.67
04/15/03,8402.36
04/15/04,10397.46
04/15/05,10087.51
04/15/08,12362.47
04/15/09,8029.62
04/15/10,11144.57
04/15/11,12341.83
04/15/13,14599.2
04/15/14,16262.56
04/15/15,18112.61
04/15/16,17897.46
04/15/19,26384.77
04/15/20,23504.35
04/15/21,34035.99
04/15/71,938.17
04/15/74,843.79
04/15/75,815.08
04/15/76,980.48
04/15/77,947.76
04/15/80,783.36
04/15/81,1001.71
04/15/82,839.6
04/15/83,1171.34
04/15/85,1266.78
04/15/86,1809.65
04/15/87,2282.95
04/15/88,2013.93
04/15/91,2933.17
04/15/92,3353.76
04/15/93,3455.92
04/15/94,3661.47
04/15/96,5592.92
04/15/97,6587.16
04/15/98,9162.27
04/15/99,10462.72
04/16/01,10158.56
04/16/02,10301.32
04/16/03,8257.61
04/16/04,10451.97
04/16/07,12720.46
04/16/08,12619.27
04/16/09,8125.43
04/16/10,11018.66
04/16/12,12921.41
04/16/13,14756.78
04/16/14,16424.85
04/16/15,18105.77
04/16/18,24573.04
04/16/19,26452.66
04/16/20,23537.68
04/16/21,34200.67
04/16/71,940.21
04/16/73,956.73
04/16/74,861.23
04/16/75,815.71
04/16/79,860.44
04/16/80,771.25
04/16/81,1005.58
04/16/82,843.41
04/16/84,1160.38
04/16/85,1269.54
04/16/86,1847.97
04/16/87,2275.99
04/16/90,2763.06
04/16/91,2986.88
04/16/92,3366.5
04/16/93,3478.61
04/16/96,5620.02
04/16/97,6679.87
04/16/98,9076.57
04/16/99,10493.89
04/17/00,10582.51
04/17/01,10216.73
04/17/02,10220.78
04/17/03,8337.65
04/17/06,11073.78
04/17/07,12773.04
04/17/08,12620.49
04/17/09,8131.33
04/17/12,13115.54
04/17/13,14618.59
04/17/14,16408.54
04/17/15,17826.3
04/17/17,20636.92
04/17/18,24786.63
04/17/19,26449.54
04/17/20,24242.49
04/17/72,966.59
04/17/73,953.42
04/17/74,867.41
04/17/75,819.46
04/17/78,810.12
04/17/79,857.93
04/17/80,768.86
04/17/84,1164.57
04/17/85,1272.3
04/17/86,1855.03
04/17/89,2337.79
04/17/90,2765.77
04/17/91,3004.46
04/17/95,4195.38
04/17/96,5549.93
04/17/97,6658.6
04/17/98,9167.5
04/18/00,10767.42
04/18/01,10615.83
04/18/02,10205.28
04/18/05,10071.25
04/18/06,11268.77
04/18/07,12803.84
04/18/08,12849.36
04/18/11,12201.59
04/18/12,13032.75
04/18/13,14537.14
04/18/16,18004.16
04/18/17,20523.28
04/18/18,24748.07
04/18/19,26559.54
04/18/22,34411.69
